county_name,county_fips,lat,long
Bonner County,16017.0,48.316796000000004,-116.6123638
Bonneville County,16019.0,43.395170799999995,-111.6218783
Boundary County,16021.0,48.773131299999996,-116.5246676
Butte County,16023.0,43.685101,-113.1776308
Camas County,16025.0,43.5025515,-114.77213490000001
Canyon County,16027.0,43.625795600000004,-116.70905800000001
Sumter County,13261.0,32.0422659,-84.2042935
Talbot County,13263.0,32.7046026,-84.5300288
Taliaferro County,13265.0,33.559319,-82.87527209999999
Tattnall County,13267.0,32.0437683,-82.05920809999999
Taylor County,13269.0,32.5546668,-84.25142609999999
Telfair County,13271.0,31.9136406,-82.93106340000001
Terrell County,13273.0,31.777190899999997,-84.43944640000001
Thomas County,13275.0,30.8646195,-83.9198155
Tift County,13277.0,31.4570027,-83.5259307
Toombs County,13279.0,32.1178118,-82.3306257
Towns County,13281.0,34.9025294,-83.7322645
Treutlen County,13283.0,32.4095857,-82.5708819
Caribou County,16029.0,42.7860724,-111.54427340000002
Cassia County,16031.0,42.282313,-113.62632759999998
Clark County,16033.0,44.290217999999996,-112.3546128
Clearwater County,16035.0,46.67257,-115.6535003
Custer County,16037.0,44.273351,-114.2522675
Elmore County,16039.0,43.3946984,-115.471205
Franklin County,16041.0,42.1736093,-111.82296529999999
Fremont County,16043.0,44.2180909,-111.484429
Gem County,16045.0,44.0614727,-116.39878390000001
Gooding County,16047.0,42.9731849,-114.8214203
Idaho County,16049.0,45.849644,-115.46733710000001
Jefferson County,16051.0,43.7969649,-112.3185879
Jerome County,16053.0,42.691395299999996,-114.2620858
Kootenai County,16055.0,47.6759658,-116.69592220000001
Latah County,16057.0,46.81892020000001,-116.73097369999999
Lemhi County,16059.0,44.9285059,-113.8870422
Lewis County,16061.0,46.2363277,-116.42376000000002
Lincoln County,16063.0,42.986180499999996,-114.1538989
Madison County,16065.0,43.788614,-111.6569925
Minidoka County,16067.0,42.8572114,-113.63984040000001
Nez Perce County,16069.0,46.333791399999996,-116.7609091
Oneida County,16071.0,42.1838954,-112.52044860000001
Owyhee County,16073.0,42.5728508,-116.1896903
Payette County,16075.0,44.00243,-116.7502379
Power County,16077.0,42.694126000000004,-112.844407
Shoshone County,16079.0,47.3476935,-115.8850916
Teton County,16081.0,43.7609939,-111.2117653
Cass County,17017.0,39.9692024,-90.2457045
Champaign County,17019.0,40.1389845,-88.1969749
Christian County,17021.0,39.5455242,-89.27959270000001
Clark County,17023.0,39.3323343,-87.79168320000001
Clay County,17025.0,38.746818700000006,-88.48232540000001
Clinton County,17027.0,38.6062953,-89.42622779999999
Coles County,17029.0,39.513679700000004,-88.220782
Cook County,17031.0,41.894293700000006,-87.6454546
Crawford County,17033.0,39.0027865,-87.7606193
Cumberland County,17035.0,39.273121,-88.24061929999999
De Witt County,17039.0,40.1814993,-88.9018526
DeKalb County,17037.0,41.8946125,-88.768991
Douglas County,17041.0,39.766078,-88.22286559999999
Twin Falls County,16083.0,42.352309000000005,-114.6656386
Valley County,16085.0,44.8559596,-115.6180612
Washington County,16087.0,44.4482229,-116.79779170000002
Adams County,17001.0,39.9860525,-91.19496070000001
Alexander County,17003.0,37.1836583,-89.34951579999999
Bond County,17005.0,38.885923999999996,-89.4365916
Boone County,17007.0,42.318983100000004,-88.82429509999999
Brown County,17009.0,39.9620694,-90.7503095
Bureau County,17011.0,41.40130429999999,-89.5283772
Calhoun County,17013.0,39.1642619,-90.6662949
Carroll County,17015.0,42.0709,-89.9241894
Hancock County,17067.0,40.401317999999996,-91.16880079999999
Hardin County,17069.0,37.51785170000001,-88.2661478
Henderson County,17071.0,40.814471000000005,-90.9412464
Henry County,17073.0,41.3500209,-90.13083780000001
Iroquois County,17075.0,40.7488665,-87.833601
Jackson County,17077.0,37.7860959,-89.38121190000001
Jasper County,17079.0,39.004873700000005,-88.1507629
Jefferson County,17081.0,38.300779600000006,-88.92421
Jersey County,17083.0,39.0801945,-90.361385
Jo Daviess County,17085.0,42.362390500000004,-90.21147049999999
Johnson County,17087.0,37.460709200000004,-88.8821305
Kane County,17089.0,41.9395938,-88.4280395
Kankakee County,17091.0,41.1395105,-87.86111650000001
DuPage County,17043.0,41.8520577,-88.0860389
Edgar County,17045.0,39.679037,-87.74711020000001
Edwards County,17047.0,38.417095399999994,-88.04794079999999
Effingham County,17049.0,39.0479445,-88.5928488
Fayette County,17051.0,39.001124600000004,-89.01792320000001
Ford County,17053.0,40.5965386,-88.2245882
Franklin County,17055.0,37.9918516,-88.9263215
Fulton County,17057.0,40.4652401,-90.2022689
Gallatin County,17059.0,37.7686768,-88.2279642
Greene County,17061.0,39.3554391,-90.3876823
Grundy County,17063.0,41.2924096,-88.4010545
Hamilton County,17065.0,38.0852273,-88.5390093
Marion County,17121.0,38.648236100000005,-88.9203624
Marshall County,17123.0,41.031119200000006,-89.3423714
Mason County,17125.0,40.2369926,-89.91357459999999
Massac County,17127.0,37.216119,-88.7056578
McDonough County,17109.0,40.45580820000001,-90.6789543
McHenry County,17111.0,42.3242982,-88.45224499999999
McLean County,17113.0,40.4945594,-88.84453909999999
Menard County,17129.0,40.022569299999994,-89.79413259999998
Mercer County,17131.0,41.2056046,-90.7417698
Monroe County,17133.0,38.2779831,-90.1790777
Montgomery County,17135.0,39.2280681,-89.4781407
Morgan County,17137.0,39.717667799999994,-90.2050054
Moultrie County,17139.0,39.6368956,-88.6257259
Kendall County,17093.0,41.5881403,-88.4306257
Knox County,17095.0,40.9309446,-90.21379209999999
LaSalle County,17099.0,41.3433407,-88.8859312
Lake County,17097.0,42.326440999999996,-87.435976
Lawrence County,17101.0,38.7189542,-87.7302207
Lee County,17103.0,41.7474465,-89.2993616
Livingston County,17105.0,40.8943761,-88.5528518
Logan County,17107.0,40.1292768,-89.36530859999999
Macon County,17115.0,39.8602372,-88.9615288
Macoupin County,17117.0,39.2659138,-89.9263301
Madison County,17119.0,38.8271195,-89.9002267
Ogle County,17141.0,42.041884,-89.32017640000001
Peoria County,17143.0,40.7859722,-89.7669933
Perry County,17145.0,38.0843809,-89.36852490000001
Piatt County,17147.0,40.009032700000006,-88.5923546
Pike County,17149.0,39.6251059,-90.8890344
Pope County,17151.0,37.417168700000005,-88.54237370000001
Pulaski County,17153.0,37.2156152,-89.12775490000001
Putnam County,17155.0,41.19896129999999,-89.29834740000001
Randolph County,17157.0,38.056514899999996,-89.82120959999999
Richland County,17159.0,38.7121872,-88.08545229999999
Rock Island County,17161.0,41.4684205,-90.5721252
Saline County,17165.0,37.7515083,-88.5450236
Sangamon County,17167.0,39.7568675,-89.6624251
Benton County,18007.0,40.600939399999994,-87.31478620000001
Blackford County,18009.0,40.4726717,-85.3237297
Boone County,18011.0,40.0508916,-86.4690137
Brown County,18013.0,39.195113299999996,-86.2301205
Carroll County,18015.0,40.5849801,-86.5651412
Cass County,18017.0,40.7537986,-86.3551685
Clark County,18019.0,38.4762174,-85.7111221
Clay County,18021.0,39.3939279,-87.1158582
Clinton County,18023.0,40.305944000000004,-86.47756650000001
Crawford County,18025.0,38.289432700000006,-86.4408711
Daviess County,18027.0,38.696089799999996,-87.076943
DeKalb County,18033.0,41.4011894,-85.0001854
Dearborn County,18029.0,39.14832,-84.97349759999999
Schuyler County,17169.0,40.15690479999999,-90.61346409999999
Scott County,17171.0,39.6370016,-90.47777070000001
Shelby County,17173.0,39.3849258,-88.7988615
St. Clair County,17163.0,38.470197600000006,-89.9285459
Stark County,17175.0,41.0969077,-89.79741109999999
Stephenson County,17177.0,42.349726200000006,-89.6659942
Tazewell County,17179.0,40.5080743,-89.5162598
Union County,17181.0,37.4856521,-89.2446391
Vermilion County,17183.0,40.1867542,-87.72677790000002
Wabash County,17185.0,38.445820899999994,-87.83916740000001
Warren County,17187.0,40.8504412,-90.6202228
Washington County,17189.0,38.3531405,-89.41718730000001
Wayne County,17191.0,38.4318573,-88.4324302
White County,17193.0,38.087325899999996,-88.1786227
Whiteside County,17195.0,41.750673299999995,-89.9110045
Will County,17197.0,41.4484742,-87.9784564
Williamson County,17199.0,37.7303533,-88.9300182
Winnebago County,17201.0,42.3373957,-89.16120529999999
Woodford County,17203.0,40.789787,-89.2105871
Adams County,18001.0,40.745732700000005,-84.9361303
Allen County,18003.0,41.091908600000004,-85.0717907
Bartholomew County,18005.0,39.205843,-85.8979988
Decatur County,18031.0,39.3059799,-85.499831
Delaware County,18035.0,40.227543299999994,-85.39926170000001
Dubois County,18037.0,38.3733441,-86.8733845
Elkhart County,18039.0,41.6006928,-85.8639864
Fayette County,18041.0,39.6396552,-85.1850315
Floyd County,18043.0,38.3180811,-85.9118469
Fountain County,18045.0,40.1212366,-87.2348725
Franklin County,18047.0,39.409762,-85.06696409999999
Fulton County,18049.0,41.050383700000005,-86.265006
Gibson County,18051.0,38.317398100000005,-87.5805231
Grant County,18053.0,40.5157575,-85.6549455
Greene County,18055.0,39.047146600000005,-87.00477120000001
Hamilton County,18057.0,40.053507,-86.02171259999999
Hancock County,18059.0,39.822528600000005,-85.7731503
Harrison County,18061.0,38.1864535,-86.1037661
Hendricks County,18063.0,39.7689632,-86.5099075
Henry County,18065.0,39.9295911,-85.3973629
Howard County,18067.0,40.483536799999996,-86.1141178
Huntington County,18069.0,40.8263938,-85.47859749999999
Jackson County,18071.0,38.9119571,-86.0425161
Jasper County,18073.0,41.017688299999996,-87.1188137
Jay County,18075.0,40.434956,-85.0023313
Jefferson County,18077.0,38.783603899999996,-85.44009
Jennings County,18079.0,38.9962289,-85.628103
Johnson County,18081.0,39.496092,-86.09426409999999
Knox County,18083.0,38.688390999999996,-87.42035440000001
Kosciusko County,18085.0,41.2442928,-85.8615754
LaGrange County,18087.0,41.6424623,-85.4278448
LaPorte County,18091.0,41.549012899999994,-86.74473859999999
Lake County,18089.0,41.472246999999996,-87.3743368
Lawrence County,18093.0,38.8398148,-86.4878198
Madison County,18095.0,40.166203,-85.7224543
Marion County,18097.0,39.7829759,-86.1357939
Marshall County,18099.0,41.3250032,-86.2690363
Martin County,18101.0,38.705321999999995,-86.80184679999999
Miami County,18103.0,40.7728833,-86.0442575
Monroe County,18105.0,39.1607286,-86.52331
Montgomery County,18107.0,40.04029620000001,-86.8927145
Morgan County,18109.0,39.4826458,-86.4474573
Newton County,18111.0,40.9623985,-87.40217159999999
Noble County,18113.0,41.4046794,-85.4172708
Ohio County,18115.0,38.940527,-84.9642994
Orange County,18117.0,38.547381200000004,-86.489257
Owen County,18119.0,39.317339399999994,-86.8388453
Parke County,18121.0,39.774249600000005,-87.1969502
Perry County,18123.0,38.081436100000005,-86.6265397
Pike County,18125.0,38.3979613,-87.23254720000001
Porter County,18127.0,41.5099144,-87.0713128
Steuben County,18151.0,41.643467,-85.0024051
Sullivan County,18153.0,39.0892251,-87.4158429
Switzerland County,18155.0,38.8258545,-85.02968100000001
Tippecanoe County,18157.0,40.3891334,-86.89355379999999
Tipton County,18159.0,40.3102294,-86.0562066
Union County,18161.0,39.6231109,-84.9251523
Vanderburgh County,18163.0,38.0200703,-87.58616590000001
Vermillion County,18165.0,39.8540452,-87.4620713
Vigo County,18167.0,39.429142600000006,-87.39037540000001
Wabash County,18169.0,40.8437475,-85.7951915
Warren County,18171.0,40.352658399999996,-87.37584659999999
Warrick County,18173.0,38.0977282,-87.27204859999999
Posey County,18129.0,38.0276138,-87.86865259999999
Pulaski County,18131.0,41.0452718,-86.6925383
Putnam County,18133.0,39.6655479,-86.85337290000001
Randolph County,18135.0,40.1640793,-85.0057896
Ripley County,18137.0,39.1002257,-85.2604937
Rush County,18139.0,39.622378499999996,-85.4664463
Scott County,18143.0,38.6794309,-85.75189809999999
Shelby County,18145.0,39.524134499999995,-85.7921742
Spencer County,18147.0,38.0096966,-87.01037459999999
St. Joseph County,18141.0,41.617723299999994,-86.28804759999998
Starke County,18149.0,41.2844785,-86.64463590000001
Washington County,18175.0,38.6006126,-86.1047512
Wayne County,18177.0,39.8630908,-85.00673509999999
Wells County,18179.0,40.7352727,-85.2129742
White County,18181.0,40.750949600000006,-86.8642934
Whitley County,18183.0,41.1364261,-85.5018918
Adair County,19001.0,41.3285283,-94.47816429999999
Adams County,19003.0,41.0216555,-94.6969059
Allamakee County,19005.0,43.27496370000001,-91.382751
Appanoose County,19007.0,40.744296399999996,-92.87306099999999
Audubon County,19009.0,41.679178,-94.90431190000001
Benton County,19011.0,42.0925474,-92.05763
Black Hawk County,19013.0,42.4711317,-92.3076003
Boone County,19015.0,42.038641999999996,-93.938358
Bremer County,19017.0,42.780894599999996,-92.3273559
Buchanan County,19019.0,42.4703284,-91.83866579999999
Buena Vista County,19021.0,42.741521899999995,-95.1414324
Butler County,19023.0,42.734757,-92.780153
Calhoun County,19025.0,42.3861699,-94.6436829
Carroll County,19027.0,42.039491999999996,-94.86764709999999
Cass County,19029.0,41.3338235,-94.9333023
Cedar County,19031.0,41.77236,-91.1326105
Cerro Gordo County,19033.0,43.074975099999996,-93.25096459999999
Cherokee County,19035.0,42.7427375,-95.6332616
Lee County,19111.0,40.6475875,-91.4771574
Linn County,19113.0,42.0779506,-91.5976735
Louisa County,19115.0,41.218211100000005,-91.2569936
Lucas County,19117.0,41.033344,-93.3314666
Lyon County,19119.0,43.383579600000004,-96.20720109999999
Madison County,19121.0,41.3306216,-94.01518420000001
Mahaska County,19123.0,41.330796899999996,-92.63636629999999
Marion County,19125.0,41.3314552,-93.093849
Marshall County,19127.0,42.041691,-92.98145229999999
Mills County,19129.0,41.0337028,-95.619101
Mitchell County,19131.0,43.3485643,-92.78446629999999
Monona County,19133.0,42.04943170000001,-95.9565661
Monroe County,19135.0,41.0288473,-92.8696415
Montgomery County,19137.0,41.0217348,-95.1577896
Chickasaw County,19037.0,43.0597409,-92.3172101
Clarke County,19039.0,41.0291908,-93.78409609999999
Clay County,19041.0,43.0812244,-95.1498753
Clayton County,19043.0,42.8409849,-91.32357640000001
Clinton County,19045.0,41.8980732,-90.5342431
Crawford County,19047.0,42.04311920000001,-95.38909029999999
Dallas County,19049.0,41.6853205,-94.0407065
Davis County,19051.0,40.7480892,-92.4103453
Decatur County,19053.0,40.7363787,-93.78457990000001
Delaware County,19055.0,42.4729373,-91.3667667
Des Moines County,19057.0,40.9153393,-91.1869253
Dickinson County,19059.0,43.3896107,-95.1960572
Dubuque County,19061.0,42.4634808,-90.8787708
Emmet County,19063.0,43.377984399999995,-94.6693702
Fayette County,19065.0,42.8641219,-91.8403761
Floyd County,19067.0,43.052741,-92.78736690000001
Franklin County,19069.0,42.7365451,-93.2714152
Fremont County,19071.0,40.7425902,-95.5991816
Greene County,19073.0,42.042494,-94.38870279999999
Grundy County,19075.0,42.403338700000006,-92.7902437
Guthrie County,19077.0,41.68357279999999,-94.5012723
Hamilton County,19079.0,42.3907681,-93.709198
Hancock County,19081.0,43.0754105,-93.7436965
Hardin County,19083.0,42.3902079,-93.24166899999999
Harrison County,19085.0,41.688584399999996,-95.82714909999999
Henry County,19087.0,40.9848025,-91.5472594
Howard County,19089.0,43.3653125,-92.3219084
Humboldt County,19091.0,42.78222120000001,-94.20277540000001
Ida County,19093.0,42.3918601,-95.50742059999999
Iowa County,19095.0,41.6839184,-92.0591226
Jackson County,19097.0,42.1642256,-90.5745819
Jasper County,19099.0,41.6855513,-93.0541468
Jefferson County,19101.0,41.0058877,-91.9666345
Johnson County,19103.0,41.670668,-91.5905285
Jones County,19105.0,42.1251175,-91.11691409999999
Keokuk County,19107.0,41.331182299999995,-92.1677213
Kossuth County,19109.0,43.2124777,-94.213983
Muscatine County,19139.0,41.483776,-91.11869920000001
O'Brien County,19141.0,43.0837455,-95.6256244
Osceola County,19143.0,43.378542100000004,-95.63378780000001
Page County,19145.0,40.7390902,-95.1442898
Palo Alto County,19147.0,43.0753374,-94.6690546
Plymouth County,19149.0,42.7375854,-96.2158638
Pocahontas County,19151.0,42.7340333,-94.67827890000001
Polk County,19153.0,41.6848158,-93.56897099999999
Pottawattamie County,19155.0,41.3401835,-95.5449053
Poweshiek County,19157.0,41.68452620000001,-92.5228819
Ringgold County,19159.0,40.7353342,-94.24425140000001
Sac County,19161.0,42.38752589999999,-95.10522440000001
Webster County,19187.0,42.433578600000004,-94.1758309
Winnebago County,19189.0,43.378124299999996,-93.7434883
Winneshiek County,19191.0,43.2929889,-91.850788
Woodbury County,19193.0,42.3932198,-96.05329559999998
Worth County,19195.0,43.373490999999994,-93.24853320000001
Wright County,19197.0,42.7330073,-93.7347352
Allen County,20001.0,37.8842285,-95.3009448
Anderson County,20003.0,38.2151139,-95.2920464
Atchison County,20005.0,39.5325441,-95.3133975
Barber County,20007.0,37.2229059,-98.685052
Barton County,20009.0,38.4812394,-98.7678374
Bourbon County,20011.0,37.8560997,-94.85092840000002
Brown County,20013.0,39.825930799999995,-95.5699047
Scott County,19163.0,41.642079100000004,-90.62228890000002
Shelby County,19165.0,41.6790143,-95.30891729999999
Sioux County,19167.0,43.082646000000004,-96.1780098
Story County,19169.0,42.0375379,-93.4660934
Tama County,19171.0,42.074847999999996,-92.5294115
Taylor County,19173.0,40.7379489,-94.6971082
Union County,19175.0,41.028550200000005,-94.2450907
Van Buren County,19177.0,40.75411679999999,-91.952943
Wapello County,19179.0,41.0312751,-92.40946579999999
Warren County,19181.0,41.332445899999996,-93.5687512
Washington County,19183.0,41.32940120000001,-91.72505229999999
Wayne County,19185.0,40.739982700000006,-93.33261259999999
Butler County,20015.0,37.7736487,-96.8388402
Chase County,20017.0,38.2994749,-96.59402890000001
Chautauqua County,20019.0,37.1542592,-96.2453962
Cherokee County,20021.0,37.169392200000004,-94.8456975
Cheyenne County,20023.0,39.789916600000005,-101.72732540000001
Clark County,20025.0,37.233831099999996,-99.81386859999999
Clay County,20027.0,39.3449643,-97.1688527
Cloud County,20029.0,39.487328600000005,-97.6413898
Coffey County,20031.0,38.2364502,-95.7291373
Comanche County,20033.0,37.1814417,-99.2512929
Cowley County,20035.0,37.2345068,-96.8372468
Crawford County,20037.0,37.5058215,-94.8538967
Decatur County,20039.0,39.783542,-100.4597084
Grant County,20067.0,37.547537,-101.2993622
Gray County,20069.0,37.744513399999995,-100.4517163
Greeley County,20071.0,38.4804041,-101.8059697
Greenwood County,20073.0,37.8793472,-96.2417321
Hamilton County,20075.0,37.9952438,-101.7936887
Harper County,20077.0,37.188184,-98.0665901
Harvey County,20079.0,38.0501436,-97.4367065
Haskell County,20081.0,37.554978999999996,-100.8799515
Hodgeman County,20083.0,38.087492700000006,-99.89840670000001
Jackson County,20085.0,39.4111453,-95.794485
Jefferson County,20087.0,39.239644,-95.375314
Jewell County,20089.0,39.777002100000004,-98.2226184
Johnson County,20091.0,38.8839065,-94.82232950000001
Kearny County,20093.0,37.9944614,-101.3081363
Kingman County,20095.0,37.5529509,-98.1445285
Dickinson County,20041.0,38.86773529999999,-97.15794340000001
Doniphan County,20043.0,39.7885021,-95.1472253
Douglas County,20045.0,38.8964168,-95.2909475
Edwards County,20047.0,37.8835945,-99.30474570000001
Elk County,20049.0,37.45602589999999,-96.2446421
Ellis County,20051.0,38.9145967,-99.3173133
Ellsworth County,20053.0,38.7008451,-98.2053552
Finney County,20055.0,38.0498075,-100.73996740000001
Ford County,20057.0,37.688415899999995,-99.8847484
Franklin County,20059.0,38.558018700000005,-95.2789618
Geary County,20061.0,39.0021387,-96.7680996
Gove County,20063.0,38.9172385,-100.4873598
Graham County,20065.0,39.3549716,-99.8798939
Mitchell County,20123.0,39.3930256,-98.2073621
Montgomery County,20125.0,37.1895369,-95.7424028
Morris County,20127.0,38.688204,-96.6514482
Morton County,20129.0,37.1852495,-101.8095163
Nemaha County,20131.0,39.791042700000006,-96.0053805
Neosho County,20133.0,37.564283200000006,-95.3156822
Ness County,20135.0,38.4804369,-99.9087452
Norton County,20137.0,39.7838666,-99.8992352
Osage County,20139.0,38.650214899999995,-95.7082554
Osborne County,20141.0,39.34826079999999,-98.7679416
Ottawa County,20143.0,39.1379632,-97.6548025
Pawnee County,20145.0,38.1814768,-99.23477170000001
Phillips County,20147.0,39.7845058,-99.3421498
Pottawatomie County,20149.0,39.38218679999999,-96.3371126
Kiowa County,20097.0,37.5612311,-99.28653890000001
Labette County,20099.0,37.1914676,-95.29747320000001
Lane County,20101.0,38.481286299999994,-100.4661853
Leavenworth County,20103.0,39.189510799999994,-95.038977
Lincoln County,20105.0,39.0472801,-98.21428370000001
Linn County,20107.0,38.2165494,-94.8449321
Logan County,20109.0,38.91327020000001,-101.1574016
Lyon County,20111.0,38.4554034,-96.1616407
Marion County,20115.0,38.3596474,-97.10277070000001
Marshall County,20117.0,39.7827091,-96.5212426
McPherson County,20113.0,38.395812,-97.64748929999999
Meade County,20119.0,37.243886200000006,-100.3600936
Miami County,20121.0,38.5667718,-94.83296259999999
Sheridan County,20179.0,39.3505465,-100.4412278
Sherman County,20181.0,39.3513521,-101.719859
Smith County,20183.0,39.78466029999999,-98.7854295
Stafford County,20185.0,38.035630299999994,-98.71988879999999
Stanton County,20187.0,37.565931899999995,-101.7893829
Stevens County,20189.0,37.201700200000005,-101.3172684
Sumner County,20191.0,37.236661700000006,-97.49335190000001
Thomas County,20193.0,39.3577126,-101.08338590000001
Trego County,20195.0,38.92130220000001,-99.86542299999999
Wabaunsee County,20197.0,38.955153700000004,-96.2012619
Wallace County,20199.0,38.9266259,-101.77110309999999
Washington County,20201.0,39.77671420000001,-97.0956108
Wichita County,20203.0,38.4819222,-101.34743409999999
Wilson County,20205.0,37.5585146,-95.74517490000001
Woodson County,20207.0,37.8881929,-95.7584691
Wyandotte County,20209.0,39.1153842,-94.7630866
Pratt County,20151.0,37.647594299999994,-98.7401199
Rawlins County,20153.0,39.7861975,-101.0767378
Reno County,20155.0,37.9481849,-98.07834629999999
Republic County,20157.0,39.8289061,-97.650883
Rice County,20159.0,38.3471776,-98.20141540000002
Riley County,20161.0,39.2912114,-96.72748890000001
Rooks County,20163.0,39.3460064,-99.3244921
Rush County,20165.0,38.52359620000001,-99.3091835
Russell County,20167.0,38.916039700000006,-98.77094890000001
Saline County,20169.0,38.791804299999995,-97.6514783
Scott County,20171.0,38.481876799999995,-100.90636040000001
Sedgwick County,20173.0,37.681045000000005,-97.4610535
Seward County,20175.0,37.1809599,-100.8552566
Shawnee County,20177.0,39.04180529999999,-95.755664
Bracken County,21023.0,38.6803649,-84.11523509999999
Breathitt County,21025.0,37.5178069,-83.31715820000001
Breckinridge County,21027.0,37.777988,-86.4329188
Bullitt County,21029.0,37.9699446,-85.7026357
Butler County,21031.0,37.2070133,-86.68247070000001
Caldwell County,21033.0,37.1486421,-87.8705095
Calloway County,21035.0,36.6209783,-88.2740857
Campbell County,21037.0,38.9469811,-84.3795832
Carlisle County,21039.0,36.85718,-88.976614
Carroll County,21041.0,38.6683939,-85.1240238
Carter County,21043.0,38.30954860000001,-83.0487958
Casey County,21045.0,37.321962299999996,-84.9282195
Adair County,21001.0,37.1055589,-85.2813796
Allen County,21003.0,36.7507703,-86.192458
Anderson County,21005.0,38.0053963,-84.9864171
Ballard County,21007.0,37.0513234,-89.0103673
Barren County,21009.0,36.962804799999994,-85.9321078
Bath County,21011.0,38.1522485,-83.7376405
Bell County,21013.0,36.728928100000005,-83.680718
Boone County,21015.0,38.9589002,-84.73637070000001
Bourbon County,21017.0,38.2025623,-84.20986020000001
Boyd County,21019.0,38.3600037,-82.68140629999999
Boyle County,21021.0,37.61810429999999,-84.8683523
Floyd County,21071.0,37.552456,-82.7397239
Franklin County,21073.0,38.234919,-84.8687863
Fulton County,21075.0,36.5525115,-89.18765859999999
Gallatin County,21077.0,38.7601027,-84.86215250000001
Garrard County,21079.0,37.6301619,-84.5458557
Grant County,21081.0,38.649167,-84.6259245
Graves County,21083.0,36.7233435,-88.6498974
Grayson County,21085.0,37.4585771,-86.3440113
Green County,21087.0,37.275381599999996,-85.5784829
Greenup County,21089.0,38.56356160000001,-82.9338199
Hancock County,21091.0,37.8433252,-86.7927612
Hardin County,21093.0,37.6958356,-85.9631827
Harlan County,21095.0,36.8592233,-83.2214968
Christian County,21047.0,36.8920592,-87.4929864
Clark County,21049.0,37.9703141,-84.1451152
Clay County,21051.0,37.1642731,-83.7154733
Clinton County,21053.0,36.7272577,-85.13609770000001
Crittenden County,21055.0,37.3581494,-88.1050103
Cumberland County,21057.0,36.7823717,-85.38848409999999
Daviess County,21059.0,37.731671,-87.08713900000001
Edmonson County,21061.0,37.2275136,-86.21801529999999
Elliott County,21063.0,38.1168826,-83.09611600000001
Estill County,21065.0,37.69244929999999,-83.9639825
Fayette County,21067.0,38.0406751,-84.4582743
Fleming County,21069.0,38.367847499999996,-83.69920450000001
Harrison County,21097.0,38.4445776,-84.3341313
Hart County,21099.0,37.309097200000004,-85.8821233
Henderson County,21101.0,37.792542100000006,-87.5725767
Henry County,21103.0,38.4513829,-85.1196472
Hickman County,21105.0,36.675896,-88.9720844
Hopkins County,21107.0,37.3110702,-87.54219559999999
Jackson County,21109.0,37.4034585,-84.0205757
Jefferson County,21111.0,38.1895321,-85.6576243
Jessamine County,21113.0,37.8732908,-84.5839603
Johnson County,21115.0,37.8477561,-82.83012149999999
Kenton County,21117.0,38.9305031,-84.5334381
Knott County,21119.0,37.3543684,-82.95254609999999
Knox County,21121.0,36.8885003,-83.85555079999999
Larue County,21123.0,37.5444624,-85.69684129999999
Laurel County,21125.0,37.113267799999996,-84.119395
Lawrence County,21127.0,38.0744531,-82.73829029999999
Lee County,21129.0,37.608115999999995,-83.7192475
Leslie County,21131.0,37.08784620000001,-83.3886172
Letcher County,21133.0,37.1185357,-82.8612507
Lewis County,21135.0,38.535046799999996,-83.3701427
Lincoln County,21137.0,37.457173700000006,-84.6583354
Livingston County,21139.0,37.2095174,-88.3634261
Logan County,21141.0,36.859607000000004,-86.88128809999999
Lyon County,21143.0,37.023975899999996,-88.08339090000001
Madison County,21151.0,37.7255107,-84.2783618
Magoffin County,21153.0,37.698983,-83.069721
Marion County,21155.0,37.552603999999995,-85.26895920000001
Marshall County,21157.0,36.882017,-88.3327524
Martin County,21159.0,37.796774,-82.50662309999998
Mason County,21161.0,38.594136600000006,-83.8281251
McCracken County,21145.0,37.0541106,-88.71245440000001
McCreary County,21147.0,36.731136299999996,-84.4910515
McLean County,21149.0,37.5267075,-87.2655972
Meade County,21163.0,37.9674757,-86.2008628
Menifee County,21165.0,37.9355008,-83.5893651
Mercer County,21167.0,37.8120852,-84.8796946
Metcalfe County,21169.0,36.9924298,-85.6334564
Monroe County,21171.0,36.714077,-85.71350799999999
Montgomery County,21173.0,38.0381086,-83.9124157
Morgan County,21175.0,37.9229402,-83.2589444
Muhlenberg County,21177.0,37.2138159,-87.13409190000002
Nelson County,21179.0,37.8031198,-85.4659312
Nicholas County,21181.0,38.338031,-84.0262231
Ohio County,21183.0,37.4778588,-86.844871
Oldham County,21185.0,38.400127399999995,-85.4561516
Owen County,21187.0,38.4993945,-84.8415902
Owsley County,21189.0,37.4236223,-83.691637
Pendleton County,21191.0,38.6962842,-84.3519435
Perry County,21193.0,37.24128220000001,-83.2177723
Pike County,21195.0,37.4860314,-82.410912
Powell County,21197.0,37.8099073,-83.8313543
Pulaski County,21199.0,37.1073741,-84.57695340000001
Robertson County,21201.0,38.5134727,-84.06423000000001
Rockcastle County,21203.0,37.3610502,-84.3143684
Rowan County,21205.0,38.204265899999996,-83.4280787
Russell County,21207.0,36.9905867,-85.0549503
Scott County,21209.0,38.2857099,-84.5783405
Shelby County,21211.0,38.239011100000006,-85.22824709999999
Simpson County,21213.0,36.740936600000005,-86.5817934
Spencer County,21215.0,38.0254107,-85.31717409999999
Taylor County,21217.0,37.3662101,-85.3280585
Todd County,21219.0,36.84033839999999,-87.1836416
Trigg County,21221.0,36.80768079999999,-87.85865150000001
Trimble County,21223.0,38.620040100000004,-85.3512075
